Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
01-09-2011,Albury,2.6,18.3,0,nan,nan,S,15,E,S,6,4,82,42,1025.6,1023,nan,nan,9.3,17.9,No,0,No
02-09-2011,Albury,2.8,20.4,0,nan,nan,ESE,17,SE,E,7,7,65,31,1028.4,1025.3,nan,nan,10.4,19.6,No,0,No
03-09-2011,Albury,2.6,19.6,0,nan,nan,NE,30,ESE,ENE,4,20,71,44,1028.4,1023.6,nan,nan,10.2,18.8,No,0,No
04-09-2011,Albury,6.5,16.8,0,nan,nan,ENE,31,ENE,E,9,11,65,68,1024.2,1021.8,nan,nan,14.5,15.6,No,3.2,Yes
05-09-2011,Albury,4.8,21.4,3.2,nan,nan,N,31,nan,NNE,0,22,86,52,1024.5,1020.2,4,nan,10.8,20.7,Yes,5,Yes
06-09-2011,Albury,10.8,18.8,5,nan,nan,W,56,N,W,24,33,55,71,1014.9,1014.1,3,8,16.7,12.1,Yes,1,No
07-09-2011,Albury,-0.1,14.4,1,nan,nan,NW,30,nan,WSW,0,17,78,44,1021.3,1020.2,nan,nan,7.3,13.7,No,0,No
08-09-2011,Albury,0.4,15.9,0,nan,nan,WNW,22,SSE,NW,7,11,74,38,1022.7,1018.6,nan,nan,7.8,15.7,No,0,No
09-09-2011,Albury,2.7,14,0,nan,nan,S,57,W,WSW,20,30,70,47,1013.1,1010.6,8,8,8.4,13,No,0.2,No
14-09-2011,Albury,0.9,20.8,nan,nan,nan,W,33,ESE,WSW,9,15,83,42,1021.7,1018.3,nan,nan,9.4,20.6,nan,0,No
15-09-2011,Albury,1.7,17.2,0,nan,nan,W,31,E,NW,4,15,72,33,1023.3,1020.4,nan,nan,9.7,16.9,No,0,No
16-09-2011,Albury,4.4,20.8,0,nan,nan,WSW,24,SSE,S,6,7,78,50,1017.8,1013.9,nan,3,9.8,19.3,No,0,No
17-09-2011,Albury,3.7,21.7,0,nan,nan,NE,26,E,NE,7,20,78,52,1017.5,1011.8,nan,nan,12,21.5,No,0,No
18-09-2011,Albury,5.5,23.9,0,nan,nan,NNW,19,SE,WSW,4,11,52,36,1015.6,1015.2,nan,nan,14.7,23.2,No,0,No
19-09-2011,Albury,5.3,26.7,0,nan,nan,WNW,57,SE,NE,9,22,70,36,1015.5,1007,nan,nan,14.8,26.4,No,1,No
20-09-2011,Albury,10.1,13.6,1,nan,nan,W,61,WNW,W,31,22,73,70,1008.8,1011.2,8,nan,12.2,12.9,No,3.6,Yes
21-09-2011,Albury,1.7,18.2,3.6,nan,nan,W,30,nan,WNW,0,17,99,53,1022.6,1020.3,8,5,7.8,18,Yes,0,No
22-09-2011,Albury,4.4,22.1,0,nan,nan,ENE,30,E,N,9,13,81,36,1023.4,1017.4,nan,nan,12.6,21.9,No,0,No
23-09-2011,Albury,10,18.4,0,nan,nan,W,35,W,WNW,17,22,65,39,1017.9,1018.1,nan,nan,14.5,17.8,No,0,No
24-09-2011,Albury,1.9,18.3,0,nan,nan,SE,37,ESE,NW,11,11,69,39,1020.3,1016.3,nan,nan,11.8,17.9,No,1,No
25-09-2011,Albury,8.6,19.8,1,nan,nan,SSE,43,S,E,15,9,53,36,1022.2,1020.5,nan,nan,13.7,18.9,No,0,No
26-09-2011,Albury,3.1,19.6,0,nan,nan,ENE,20,ESE,NNE,6,9,65,37,1025,1019.7,nan,nan,11.7,19,No,0,No
27-09-2011,Albury,7,21.3,0,nan,nan,ENE,35,ESE,NE,7,20,72,44,1019.9,1014.4,8,nan,13.3,20.5,No,0.6,No
28-09-2011,Albury,11.5,19.2,0.6,nan,nan,WNW,83,ESE,ENE,9,19,69,93,1008.7,1004.9,4,8,16.9,14.3,No,28.4,Yes
29-09-2011,Albury,10.7,12.3,28.4,nan,nan,NW,59,WNW,WNW,30,20,84,89,996.3,996.2,3,8,11.2,10,Yes,8.2,Yes
30-09-2011,Albury,7.5,15.5,8.2,nan,nan,NW,48,NW,NNW,20,20,84,59,1006.1,1003.7,8,8,10.1,15.1,Yes,3.8,Yes
01-10-2011,Albury,8.2,13.5,3.8,nan,nan,ENE,26,SE,SW,9,11,85,80,1005.8,1007.1,8,8,10.5,13,Yes,5.8,Yes
02-10-2011,Albury,4.2,17.6,5.8,nan,nan,SSE,35,S,S,13,17,69,47,1018.4,1018.1,nan,nan,11.3,14.8,Yes,0.8,No
03-10-2011,Albury,2.9,18.3,0.8,nan,nan,WSW,22,SSE,E,9,9,67,40,1024.7,1022.1,nan,nan,9.4,17.5,No,0,No
04-10-2011,Albury,4.1,19.3,0,nan,nan,SSW,24,ESE,S,6,4,74,47,1024.9,1021.9,nan,1,10.5,19.1,No,0,No
05-10-2011,Albury,5.6,17.8,0,nan,nan,ENE,19,SE,SSE,4,13,89,59,1020.5,1016.4,nan,nan,10.2,17.4,No,0,No
06-10-2011,Albury,10.2,16,0,nan,nan,SW,13,S,S,9,4,87,80,1014.8,1012.6,nan,8,13,15,No,4.2,Yes
07-10-2011,Albury,11.1,21.4,4.2,nan,nan,W,41,S,WSW,7,7,88,53,1013.2,1010.1,nan,nan,13.3,19.9,Yes,0,No
08-10-2011,Albury,8.7,21.8,0,nan,nan,WSW,33,SE,W,4,24,79,50,1012.2,1009.5,nan,nan,13.5,21.3,No,0,No
09-10-2011,Albury,10.7,18.6,0,nan,nan,WSW,46,W,WNW,13,28,89,57,1010.1,1007.4,8,5,12.6,18.4,No,2,Yes
11-10-2011,Albury,5.9,16.7,nan,nan,nan,WNW,39,WNW,WSW,13,22,83,47,1013.9,1012.7,7,nan,9.9,15,nan,0,No
12-10-2011,Albury,2.6,20.3,0,nan,nan,W,24,S,S,6,11,81,31,1018.8,1016.8,nan,nan,8.9,18.3,No,0,No
13-10-2011,Albury,5.3,23.2,0,nan,nan,NNE,28,ESE,NNE,6,7,73,47,1021.2,1017.9,nan,nan,12.4,22.2,No,0,No
14-10-2011,Albury,10,24.3,0,nan,nan,NE,28,ESE,NE,11,13,74,54,1017.2,1012.3,nan,nan,15.8,23.3,No,0,No
15-10-2011,Albury,10.3,25.5,0,nan,nan,W,43,E,W,4,19,77,53,1009.9,1007.5,nan,8,17.1,23.7,No,0,No
16-10-2011,Albury,9.1,18.7,0,nan,nan,W,50,WSW,W,24,33,58,34,1017.9,1020.5,nan,nan,12.7,17.3,No,0,No
17-10-2011,Albury,4.3,20.3,0,nan,nan,W,22,S,ESE,11,7,64,29,1032.4,1030.9,nan,nan,10.2,18.3,No,0,No
18-10-2011,Albury,5.2,23.7,0,nan,nan,NNW,22,SE,WNW,7,7,69,35,1033.4,1029.7,nan,nan,12.7,23,No,0,No
19-10-2011,Albury,5.7,25.7,0,nan,nan,WSW,20,SSE,SSE,4,11,63,42,1030.1,1026.1,nan,nan,14.1,24.9,No,0,No
20-10-2011,Albury,8.3,28,0,nan,nan,NE,31,SE,NNW,6,13,68,34,1026.8,1021.7,nan,nan,16.6,27.5,No,0,No
21-10-2011,Albury,11.3,24.7,0,nan,nan,WSW,35,ENE,S,6,11,77,47,1023.7,1022.7,nan,1,17.9,23.6,No,0,No
22-10-2011,Albury,13.3,25.9,0,nan,nan,ENE,22,SW,S,2,11,85,48,1023.9,1020.8,7,nan,15.6,25.3,No,0,No
23-10-2011,Albury,11.7,30.9,0,nan,nan,NE,24,SSE,WNW,2,11,66,27,1020.7,1015.4,1,nan,18.3,30.3,No,0,No
24-10-2011,Albury,18,28.4,0,nan,nan,W,43,NNW,SW,17,13,46,49,1010,1006.3,nan,nan,23.8,26.7,No,12.2,Yes
25-10-2011,Albury,11.9,20.6,12.2,nan,nan,SE,39,SE,SSE,15,20,85,60,1010.8,1012.5,8,8,13,19.3,Yes,0,No
26-10-2011,Albury,11.7,23.3,0,nan,nan,N,28,E,SE,7,9,57,46,1020.2,1018.3,nan,nan,16.2,21.9,No,0,No
27-10-2011,Albury,8.8,23.8,0,nan,nan,E,28,SE,ENE,9,15,63,43,1022.5,1017.9,nan,nan,15.4,22.6,No,0,No
28-10-2011,Albury,12.4,25.9,0,nan,nan,ENE,31,ESE,NE,11,19,80,56,1016.1,1011.5,nan,nan,16.7,24.7,No,1.2,Yes
29-10-2011,Albury,16.7,25,1.2,nan,nan,W,44,N,NW,9,20,91,63,1010.4,1009.9,nan,8,18.4,24,Yes,0,No
30-10-2011,Albury,9.9,20.1,0,nan,nan,W,50,WNW,W,17,28,74,54,1015.2,1015.6,1,nan,13.1,19.1,No,0,No
31-10-2011,Albury,6.4,23.1,0,nan,nan,SW,30,SE,W,19,13,60,41,1022.8,1019.6,nan,nan,14.1,21.3,No,0,No
01-11-2011,Albury,9.3,24.8,0,nan,nan,WSW,41,ESE,WNW,9,15,62,39,1019.8,1015.2,nan,nan,15.7,23.4,No,0,No
02-11-2011,Albury,11.4,22.2,0,nan,nan,W,46,W,WSW,11,28,64,51,1013.9,1011.1,nan,nan,14.9,21.2,No,0,No
03-11-2011,Albury,9.3,22.3,0,nan,nan,SW,39,SW,WNW,9,20,61,29,1013.5,1012.4,nan,nan,14.5,21.9,No,0,No
04-11-2011,Albury,8.1,26.6,0,nan,nan,SW,24,ESE,ESE,9,11,57,36,1018.4,1015.5,nan,nan,16,24.5,No,0,No
05-11-2011,Albury,9.8,29.6,0,nan,nan,SW,35,ESE,SE,11,17,72,36,1016.9,1012.5,nan,nan,18.5,28.7,No,0,No
06-11-2011,Albury,13.8,32.9,0,nan,nan,NW,50,ESE,NNW,7,15,63,44,1011.2,1006.4,nan,7,21.7,27.1,No,5.4,Yes
07-11-2011,Albury,15.8,28.5,5.4,nan,nan,E,30,ENE,E,4,17,83,47,1013.1,1011,8,nan,21.4,27.5,Yes,0,No
08-11-2011,Albury,16.7,30.1,0,nan,nan,WNW,39,SSE,WSW,7,13,72,43,1009.9,1009.6,nan,nan,22.7,28.8,No,0,No
09-11-2011,Albury,15.7,31.2,0,nan,nan,WNW,78,SSE,NNW,4,24,85,51,1013.4,1008.8,8,nan,19.8,28.9,No,34.8,Yes
10-11-2011,Albury,13.9,22.8,34.8,nan,nan,W,61,WNW,W,24,22,87,38,1011.7,1015.5,8,1,15.9,21.6,Yes,0,No
11-11-2011,Albury,9.6,25.3,0,nan,nan,ENE,35,ESE,N,7,13,72,30,1023.5,1020.3,nan,nan,16.4,24,No,0,No
12-11-2011,Albury,12.5,27,0,nan,nan,W,33,ENE,WSW,6,19,65,32,1019,1016,nan,nan,18.8,26.7,No,0,No
13-11-2011,Albury,13,28.3,0,nan,nan,W,31,SE,NNE,6,6,66,32,1015.7,1011.7,nan,nan,19.7,28,No,0,No
14-11-2011,Albury,16.1,28.3,0,nan,nan,W,46,NNW,W,19,30,49,31,1006.1,1008.3,nan,nan,25.2,27.6,No,0,No
15-11-2011,Albury,11.9,29.3,0,nan,nan,WNW,37,SSE,W,2,19,65,29,1016.4,1014.5,nan,nan,18.9,28.4,No,0,No
16-11-2011,Albury,16,22,0,nan,nan,WSW,43,SSE,SSW,15,7,62,78,1018.3,1016.6,8,8,20.1,19.4,No,0.2,No
17-11-2011,Albury,12.8,27.5,0.2,nan,nan,S,20,SSE,SSE,2,11,89,52,1019.2,1015.4,8,nan,17.2,26.3,No,0,No
18-11-2011,Albury,15.1,31.9,0,nan,nan,NNW,31,E,NNW,9,11,66,36,1017.1,1013,nan,4,22.9,30.5,No,0,No
19-11-2011,Albury,19.9,29.6,0,nan,nan,WSW,33,SSE,SSE,13,19,72,62,1013.4,1008.4,8,7,21.9,26.5,No,0,No
20-11-2011,Albury,17.4,22.8,0,nan,nan,W,44,WNW,WNW,28,24,92,44,1011.4,1013.6,8,nan,17.5,20.7,No,0,No
21-11-2011,Albury,8.1,23.5,0,nan,nan,W,33,ENE,WSW,4,19,54,36,1018.1,1014.3,nan,nan,17,22.6,No,2.6,Yes
22-11-2011,Albury,11.9,22.7,2.6,nan,nan,N,31,S,NNW,2,7,76,39,1012.3,1009.8,nan,nan,14.7,22.2,Yes,0,No
23-11-2011,Albury,10,24.4,0,nan,nan,SE,37,SE,SE,19,17,53,30,1017.9,1017.3,nan,nan,17.5,23.5,No,0,No
24-11-2011,Albury,10.8,26,0,nan,nan,nan,nan,SE,nan,19,nan,44,nan,1024.5,nan,nan,nan,17.2,nan,No,11,Yes
25-11-2011,Albury,15,20,11,nan,nan,nan,nan,SSE,nan,11,nan,99,nan,1020.1,nan,8,nan,15,nan,Yes,44,Yes
26-11-2011,Albury,15,25,44,nan,nan,nan,nan,NE,nan,13,nan,83,nan,1006.2,nan,3,nan,20,nan,Yes,14,Yes
27-11-2011,Albury,15,27,14,nan,nan,nan,nan,W,nan,15,nan,76,nan,1009.4,nan,7,nan,16.6,nan,Yes,0,No
28-11-2011,Albury,12,31.5,0,nan,nan,NNE,35,E,NW,11,11,72,29,1016,1013.3,nan,nan,20.9,29.6,No,0,No
29-11-2011,Albury,18.4,35.9,0,nan,nan,W,59,E,N,9,22,68,22,1012.7,1007.1,1,1,22.5,34.8,No,16.6,Yes
30-11-2011,Albury,19.2,21.6,16.6,nan,nan,WSW,48,WNW,WNW,26,15,66,87,1006.8,1013,nan,8,21.1,15.6,Yes,2.8,Yes
01-12-2011,Albury,7.2,22.9,2.8,nan,nan,WSW,31,SE,WSW,7,11,55,32,1021.7,1019.7,nan,nan,13.8,20.8,Yes,0,No
02-12-2011,Albury,10.6,23.6,0,nan,nan,SE,39,SE,NW,20,6,49,38,1022.5,1018.7,nan,nan,15.6,22.7,No,0,No
03-12-2011,Albury,10.2,27.1,0,nan,nan,W,24,NNE,WNW,9,7,53,34,1019.2,1014.8,nan,3,18,25.3,No,0,No
04-12-2011,Albury,9.7,22.9,0,nan,nan,SE,48,SSE,SE,28,15,50,35,1015.8,1014.8,nan,nan,16.9,21.4,No,0,No
05-12-2011,Albury,9.6,22.5,0,nan,nan,ESE,43,SE,SE,24,20,46,35,1021.3,1017,nan,nan,15.2,21.6,No,0,No
06-12-2011,Albury,8.5,25,0,nan,nan,NW,43,E,S,11,9,54,36,1018.9,1014.4,nan,nan,16.4,22.6,No,0,No
07-12-2011,Albury,12.6,26.6,0,nan,nan,W,28,NNE,SSW,17,13,49,38,1014.9,1010.4,nan,nan,18.3,25.2,No,0,No
08-12-2011,Albury,15,29,0,nan,nan,SSE,46,ESE,NE,9,6,62,37,1012.6,1009.5,nan,nan,20.8,27.7,No,0,No
09-12-2011,Albury,13.6,29.1,0,nan,nan,ENE,33,SE,ENE,11,13,62,32,1012.6,1009.3,nan,nan,20.7,28.4,No,0,No
10-12-2011,Albury,17.8,25.1,0,nan,nan,N,37,SSE,ESE,7,9,72,58,1009.7,1005.8,8,8,20.1,24.3,No,12.2,Yes
11-12-2011,Albury,15.8,28.3,12.2,nan,nan,W,37,SSE,SW,9,19,94,55,1004.3,1000.7,7,6,18.3,25.6,Yes,0,No
12-12-2011,Albury,10.9,26.7,0,nan,nan,W,35,E,W,2,11,63,43,1006.5,1004.4,nan,2,18.3,25.6,No,0,No
13-12-2011,Albury,12.6,24.6,0,nan,nan,SE,43,S,SSW,15,13,49,36,1009.1,1008.1,nan,2,19,24.5,No,0,No
14-12-2011,Albury,11,25,0,nan,nan,S,28,SSE,SE,19,13,51,36,1015.2,1013.4,nan,nan,17.2,23.6,No,0,No
15-12-2011,Albury,11.7,27.7,0,nan,nan,SE,22,SE,SSE,11,9,54,35,1017.3,1014.3,nan,nan,19.4,26.1,No,0,No
16-12-2011,Albury,14.2,28.9,0,nan,nan,SE,35,ESE,ENE,7,11,67,43,1018.6,1015.6,4,nan,20,27.5,No,0,No
17-12-2011,Albury,14,30.7,0,nan,nan,SE,30,SSE,N,11,11,67,35,1019.8,1015.4,nan,1,21.2,28.9,No,0,No
18-12-2011,Albury,19.3,25.6,0,nan,nan,NNE,43,NE,NE,17,28,43,50,1014.2,1010.4,nan,8,22.6,23.6,No,3.6,Yes
19-12-2011,Albury,18.7,27.8,3.6,nan,nan,NNE,44,N,WNW,15,19,84,47,1007.2,1005.3,8,7,20.7,25.9,Yes,0,No
20-12-2011,Albury,13.4,29.9,0,nan,nan,SE,24,SE,ENE,13,7,60,37,1012.7,1011.3,nan,nan,20.9,28.6,No,0,No
21-12-2011,Albury,18.6,28.5,0,nan,nan,ENE,39,SE,E,13,13,56,47,1015.3,1013.1,nan,1,21.7,26,No,0.6,No
22-12-2011,Albury,16.4,29.6,0.6,nan,nan,ESE,30,SE,SE,13,9,63,42,1015.9,1012.3,nan,nan,20.9,28,No,0,No
23-12-2011,Albury,15.2,31.3,0,nan,nan,S,44,SSE,SE,7,6,72,33,1014.2,1010.9,nan,nan,21.2,29.5,No,0,No
24-12-2011,Albury,16,33.1,0,nan,nan,SE,54,SE,SSE,2,13,58,34,1013.3,1009.6,nan,nan,23.8,32.1,No,5.2,Yes
25-12-2011,Albury,17.4,26.6,5.2,nan,nan,SW,52,SE,N,9,9,68,93,1009.8,1007.9,nan,nan,22.1,20.3,Yes,9,Yes
26-12-2011,Albury,17,29.4,9,nan,nan,SE,48,NE,SW,6,24,81,48,1005.6,1002.6,nan,nan,21.2,28.2,Yes,0,No
27-12-2011,Albury,15,29,0,nan,nan,SW,26,SSE,ENE,9,6,69,45,1009.9,1008,nan,nan,19.9,26.5,No,0,No
28-12-2011,Albury,15.2,29.4,0,nan,nan,WNW,26,SE,WSW,15,13,50,40,1012.7,1010.2,nan,nan,20,26.6,No,0,No
29-12-2011,Albury,13.8,29.7,0,nan,nan,SSE,22,SSE,SSE,11,11,49,28,1014.5,1012.5,nan,nan,20.8,27.9,No,0,No
30-12-2011,Albury,15,30.4,0,nan,nan,SSE,22,SE,SSE,13,11,50,33,1018.1,1015.9,nan,nan,20.9,28.4,No,0,No
31-12-2011,Albury,15.8,31.8,0,nan,nan,WSW,31,E,W,6,24,54,36,1019.8,1015.9,nan,nan,22.6,29.3,No,0,No
01-01-2012,Albury,15.7,34.9,0,nan,nan,SSW,30,SSE,SSW,6,7,61,27,1016.5,1013.2,nan,nan,24.2,33.4,No,0,No
02-01-2012,Albury,17.8,36,0,nan,nan,SSW,24,ESE,S,9,15,57,30,1016.5,1012.9,nan,nan,25.5,35,No,0,No
03-01-2012,Albury,19.7,38.9,0,nan,nan,NW,43,SE,W,7,15,55,21,1015.7,1011.8,nan,nan,26.5,38.8,No,0,No
04-01-2012,Albury,20.5,32.5,0,nan,nan,W,35,W,W,7,9,60,41,1012.2,1011.7,nan,nan,24.5,30.4,No,0.4,No
05-01-2012,Albury,13.3,30.6,0.4,nan,nan,W,35,SE,SW,6,17,59,23,1014.9,1011.6,nan,nan,20.9,29.2,No,0,No
06-01-2012,Albury,12.6,29.2,0,nan,nan,SSE,31,SE,SSW,20,13,43,21,1015,1012.3,nan,nan,18.9,26.8,No,0,No
07-01-2012,Albury,11.7,33.4,0,nan,nan,NNE,31,ENE,NE,15,9,47,19,1011.7,1007.5,nan,nan,21.6,30.7,No,5.6,Yes
08-01-2012,Albury,19.1,26.1,5.6,nan,nan,NNW,39,NNE,WSW,11,13,91,85,1006.3,1002.1,nan,nan,20,22.6,Yes,3.8,Yes
09-01-2012,Albury,12.7,24.6,3.8,nan,nan,W,43,WNW,W,20,28,56,33,1010.1,1009.4,nan,nan,16.5,23.3,Yes,0,No
10-01-2012,Albury,10.8,24.8,0,nan,nan,NW,50,W,W,17,30,57,30,1011.2,1008.7,nan,1,17.9,23.5,No,0.4,No
11-01-2012,Albury,12,19.5,0.4,nan,nan,SW,69,W,WSW,22,39,85,34,1006.8,1008.6,8,3,13.5,18.9,No,1.2,Yes
12-01-2012,Albury,6.2,25,1.2,nan,nan,S,39,ESE,N,4,9,52,34,1017.9,1015.6,nan,nan,14.8,22.3,Yes,0,No
13-01-2012,Albury,9.9,28.3,0,nan,nan,WNW,31,SSE,WSW,7,19,62,31,1016.4,1013.3,nan,nan,16.6,26.5,No,0,No
14-01-2012,Albury,13.3,29.4,0,nan,nan,SE,31,SSE,ESE,19,15,49,26,1015.2,1012.6,nan,nan,19.5,27.7,No,0,No
15-01-2012,Albury,15.1,31,0,nan,nan,NNE,41,SE,SSE,15,9,52,37,1017.6,1014.5,nan,2,20.7,29.7,No,0,No
16-01-2012,Albury,16.5,31.6,0,nan,nan,ENE,39,ENE,NE,19,20,48,30,1020.9,1017.1,nan,3,23.5,29.3,No,0,No
17-01-2012,Albury,18.9,33.4,0,nan,nan,NNW,30,NE,ENE,17,11,41,30,1020.8,1016.6,nan,nan,24.3,31.6,No,0,No
18-01-2012,Albury,16.1,30.7,0,nan,nan,SW,31,ESE,ESE,9,15,64,55,1016.6,1014.7,6,7,21.2,25,No,0.4,No
19-01-2012,Albury,17.8,36.1,0.4,nan,nan,WSW,28,SE,NW,11,11,59,26,1015.7,1012.8,1,nan,24.8,34.2,No,0,No
20-01-2012,Albury,20.1,36.2,0,nan,nan,WSW,35,ESE,W,9,19,58,23,1014.2,1010.2,nan,nan,25.3,34.4,No,0,No
21-01-2012,Albury,18.5,35.3,0,nan,nan,ENE,48,SE,S,11,11,56,28,1013.4,1010.7,nan,nan,24.9,33.5,No,0,No
22-01-2012,Albury,20.9,33,0,nan,nan,NNE,33,SE,S,15,11,49,29,1019.9,1017.6,nan,nan,24.5,31.4,No,0,No
23-01-2012,Albury,14,32.1,0,nan,nan,N,33,SE,SE,13,7,44,23,1020.9,1016.5,nan,nan,22.2,30.6,No,0,No
24-01-2012,Albury,16.3,32.8,0,nan,nan,N,26,SSE,WSW,11,7,55,30,1017.4,1012.9,nan,nan,21.1,31.1,No,0,No
25-01-2012,Albury,17.8,35.5,0,nan,nan,ENE,31,SSE,ESE,6,11,52,18,1013.2,1009.2,nan,nan,24.6,34.5,No,0,No
26-01-2012,Albury,17.5,36.4,0,nan,nan,E,28,SE,WSW,9,7,38,24,1013.6,1010,nan,nan,24.4,34.9,No,0,No
27-01-2012,Albury,19.9,35.4,0,nan,nan,NNE,39,SE,E,17,9,50,29,1015.6,1011.3,1,1,24.7,33.6,No,0,No
28-01-2012,Albury,19.9,34.5,0,nan,nan,NE,31,SSE,S,6,6,56,29,1014.1,1008.7,nan,nan,24.9,32.4,No,0,No
29-01-2012,Albury,20,36,0,nan,nan,ENE,43,NE,ENE,19,19,49,28,1008.7,1002.4,nan,1,26.4,33.8,No,26.8,Yes
30-01-2012,Albury,20.8,29.1,26.8,nan,nan,WNW,48,NNW,NNW,24,28,92,69,995.3,995.4,7,8,22.6,27,Yes,9,Yes
31-01-2012,Albury,15.1,27.9,9,nan,nan,SE,43,WSW,W,17,19,61,33,1007.7,1008.2,nan,1,19.1,26.2,Yes,0,No
01-02-2012,Albury,14.9,28.5,0,nan,nan,SE,35,SE,S,19,11,52,38,1013.9,1010.3,1,nan,18.8,26.7,No,0,No
02-02-2012,Albury,15.2,29.4,0,nan,nan,NNE,52,SE,NNE,22,7,55,32,1011.2,1006.8,nan,nan,20.1,28.5,No,0,No
03-02-2012,Albury,17,29.8,0,nan,nan,SSW,31,SSE,WSW,15,20,69,39,1006.9,1003.3,nan,nan,20.6,27.4,No,0,No
04-02-2012,Albury,15.5,32.5,0,nan,nan,WNW,28,SSE,SW,6,15,63,32,1005.3,1002,nan,1,21.2,30.7,No,0,No
05-02-2012,Albury,16,33.5,0,nan,nan,NNW,87,SE,N,7,24,61,29,1000.9,995.7,nan,1,22.2,32.9,No,1.4,Yes
06-02-2012,Albury,11.1,25.6,1.4,nan,nan,W,31,W,WNW,17,15,58,29,1005.5,1004.6,nan,nan,16.9,23.2,Yes,0,No
07-02-2012,Albury,10.9,28.1,0,nan,nan,W,35,SSE,SE,9,11,63,29,1008.5,1006.5,nan,nan,16.9,25.9,No,0,No
08-02-2012,Albury,12,28.9,0,nan,nan,NNW,28,NE,N,9,15,61,25,1011.2,1009.3,nan,nan,17.8,26.6,No,0,No
09-02-2012,Albury,14.8,24.6,0,nan,nan,ENE,26,S,ESE,6,11,61,57,1012.2,1010,4,2,19.6,22.8,No,3.6,Yes
10-02-2012,Albury,13.8,27.4,3.6,nan,nan,W,43,ESE,WNW,9,30,78,43,1010.8,1008.1,nan,8,18.7,22.9,Yes,0,No
11-02-2012,Albury,11.5,27.8,0,nan,nan,S,35,SSE,WNW,9,11,69,42,1011.7,1009.2,nan,8,16.6,25.1,No,3.2,Yes
12-02-2012,Albury,12,29.4,3.2,nan,nan,W,35,E,ENE,7,7,68,36,1014.6,1012.2,nan,8,18,27.2,Yes,0,No
13-02-2012,Albury,13.5,29.7,0,nan,nan,SE,24,SE,S,11,11,61,30,1016.8,1014.5,nan,nan,19.6,28.1,No,0,No
14-02-2012,Albury,14.7,31.4,0,nan,nan,NE,26,SSE,SE,15,11,60,34,1019.4,1016.4,nan,3,21.1,30,No,0,No
15-02-2012,Albury,15,31.9,0,nan,nan,ENE,28,SE,N,7,6,65,31,1019.4,1015.6,nan,8,20.8,30.9,No,0.4,No
16-02-2012,Albury,16.9,28.3,0.4,nan,nan,SE,30,ENE,SSE,7,13,83,63,1018,1017.2,8,8,18.4,23.6,No,0,No
17-02-2012,Albury,17.6,31.3,0,nan,nan,NNW,31,SSW,SE,6,17,75,49,1015.7,1012.2,4,7,21,28.9,No,0,No
18-02-2012,Albury,15.9,31.2,0,nan,nan,ESE,28,ENE,S,6,6,68,40,1016.2,1013.9,nan,nan,22,29.6,No,0,No
19-02-2012,Albury,19.6,28,0,nan,nan,NE,26,ESE,SSE,11,15,62,54,1015.4,1013.3,2,nan,23.3,26.5,No,0,No
20-02-2012,Albury,16.1,21.4,0,nan,nan,SE,39,SSE,WSW,4,13,82,86,1013.2,1013.3,7,8,19,20.5,No,1.4,Yes
21-02-2012,Albury,13.5,28.9,1.4,nan,nan,S,31,SE,NNW,11,7,72,36,1012.6,1010.6,nan,8,19.3,27.7,Yes,0,No
22-02-2012,Albury,14.5,30.5,0,nan,nan,NE,44,SSE,W,11,7,65,37,1015,1012.7,nan,3,19.5,28.4,No,0,No
23-02-2012,Albury,13.7,32.4,0,nan,nan,WNW,31,nan,SW,0,17,73,29,1019.5,1017.6,nan,nan,18.4,30.5,No,0,No
24-02-2012,Albury,14.2,34.5,0,nan,nan,SE,28,nan,ENE,0,11,65,27,1022.2,1019.3,nan,nan,19.8,32.9,No,0,No
25-02-2012,Albury,15.2,36.1,0,nan,nan,N,31,nan,NNE,0,11,65,15,1021.4,1017.4,nan,nan,21.5,34.7,No,1.4,Yes
26-02-2012,Albury,17.6,25.5,1.4,nan,nan,NE,37,SE,S,6,7,91,100,1018.3,1014.9,7,8,18.6,22,Yes,10.6,Yes
27-02-2012,Albury,18.5,28,10.6,nan,nan,NNE,31,NNE,NE,13,11,88,67,1015.7,1013.2,8,8,21.9,26.9,Yes,38.4,Yes
28-02-2012,Albury,18.8,26.6,38.4,nan,nan,NNE,48,NNE,SSW,4,2,100,64,1012,1010.3,8,nan,19.5,26.1,Yes,0.6,No
29-02-2012,Albury,19.5,24.8,0.6,nan,nan,SSE,24,SSE,SE,7,11,74,69,1013,1011.1,nan,8,20.5,23.5,No,104.2,Yes
01-03-2012,Albury,17.1,20.9,104.2,nan,nan,SE,57,N,SE,7,20,97,88,1002,1001.9,8,8,19.5,18.5,Yes,36.6,Yes
02-03-2012,Albury,17,25.8,36.6,nan,nan,SE,48,SE,SE,13,24,60,46,1010.9,1011.3,8,7,19.1,25.2,Yes,0,No
03-03-2012,Albury,18.8,19.6,0,nan,nan,NNE,52,SE,ESE,7,15,62,92,1014.2,1011.1,8,8,19.3,17.1,No,66,Yes
